h,k,l,intensity_exp,intensity_exp_err
0,-1.222222222,4,0,0
0,-1.333333333,4,0,0
0,-1.444444444,4,0,0
0,-1.555555556,4,0,0
0,-1.666666667,4,0,0
0,-1.777777778,4,0,0
0,-1.888888889,4,0,0
0,-2.111111111,4,0,0
0,-2.222222222,4,0,0
0,-2.333333333,4,0,0
0,-2.444444444,4,0,0
0,-2.555555556,4,0,0
0,-2.666666667,4,0,0
0,-2.777777778,4,0,0
0,-2.888888889,4,0,0
0,-3.111111111,4,0,0
0,-3.222222222,4,0,0
0,-3.333333333,4,0,0
0,-3.444444444,4,0,0
0,-3.555555556,4,0,0
0,-3.666666667,4,0,0
0,-3.777777778,4,0,0
0,-3.888888889,4,0,0
0,-4.111111111,4,0,0
0,-4.222222222,4,0,0
0,-4.333333333,4,0,0
0,-4.444444444,4,0,0
0,-4.555555556,4,0,0
0,-4.666666667,4,0,0
0,-4.777777778,4,0,0
0,-4.888888889,4,0,0
0,0,4.333333333,0,0
0,-0.111111111,4.333333333,0,0
0,-0.222222222,4.333333333,0,0
0,-0.333333333,4.333333333,0,0
0,-0.444444444,4.333333333,0,0
0,-0.555555556,4.333333333,0,0
0,-0.666666667,4.333333333,0,0
0,-0.777777778,4.333333333,0,0
0,-0.888888889,4.333333333,0,0
0,-1,4.333333333,0,0
0,-1.111111111,4.333333333,0,0
0,-1.222222222,4.333333333,0,0
0,-1.333333333,4.333333333,0,0
0,-1.444444444,4.333333333,0,0
0,-1.555555556,4.333333333,0,0
0,-1.666666667,4.333333333,0,0
0,-1.777777778,4.333333333,0,0
0,-1.888888889,4.333333333,0,0
0,-2,4.333333333,0,0
0,-2.111111111,4.333333333,0,0
0,-2.222222222,4.333333333,0,0
0,-2.333333333,4.333333333,0,0
0,-2.444444444,4.333333333,0,0
0,-2.555555556,4.333333333,0,0
0,-2.666666667,4.333333333,0,0
0,-2.777777778,4.333333333,0,0
0,-2.888888889,4.333333333,0,0
0,-3,4.333333333,0,0
0,-3.111111111,4.333333333,0,0
0,-3.222222222,4.333333333,0,0
0,-3.333333333,4.333333333,0,0
0,-3.444444444,4.333333333,0,0
0,-3.555555556,4.333333333,0,0
0,-3.666666667,4.333333333,0,0
0,-3.777777778,4.333333333,0,0
0,-3.888888889,4.333333333,0,0
0,-4,4.333333333,0,0
0,-4.111111111,4.333333333,0,0
0,-4.222222222,4.333333333,0,0
0,-4.333333333,4.333333333,0,0
0,-4.444444444,4.333333333,0,0
0,-4.555555556,4.333333333,0,0
0,-4.666666667,4.333333333,0,0
0,-4.777777778,4.333333333,0,0
